month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202507,20220,"Dubuque, IA",399.0,396200.0,-0.0632,0.1827,153,0.041,0.2708,46.0,0.0166,0.3143,90.0,-0.1818,-0.2105,0.0,,,0.0,0.0,0.0,58.0,0.0741,-0.0938,0.2203,0.0294,-0.0246,35.0,0.1864,0.129,175.0,-0.0176,0.1027,2059.0,-0.043,-0.1082,478410.0,-0.0083,0.101,188.0,0.0653,0.2376,0.2295,0.0281,-0.0288,0
202507,13540,"Bennington, VT",720.0,688000.0,0.1106,0.1164,160,0.2222,0.302,43.0,-0.0389,0.0422,80.0,0.2121,0.2121,0.0,,,0.0,0.0,0.0,26.0,0.4444,0.0833,0.0839,0.0036,-0.0142,76.0,0.1439,0.2177,280.0,0.0864,0.0312,2409.0,-0.0006,0.0206,1015373.0,0.0283,0.0572,240.0,0.2219,0.3123,0.4734,-0.0324,-0.0328,0
202507,48460,"West Plains, MO",686.0,264450.0,0.0375,0.0784,210,-0.0751,0.0608,81.0,-0.0061,0.2,64.0,0.1852,-0.0588,0.0,,-1.0,0.0,0.0,-0.0063,64.0,-0.1351,0.4545,0.1859,-0.0302,0.0431,78.0,0.1556,0.625,142.0,-0.0428,0.0167,1698.0,0.0012,-0.0085,321375.0,-0.1154,-0.0683,288.0,-0.0204,0.1876,0.3723,0.0743,0.1293,0
202507,35840,"North Port-Bradenton-Sarasota, FL",53.0,489950.0,-0.0052,-0.0181,9533,-0.0619,0.2168,97.0,0.0904,0.184,1848.0,-0.109,-0.0201,116.0,-0.1212,-0.0645,0.0083,-0.0005,-0.0016,3124.0,-0.1749,0.0236,0.2257,-0.0247,-0.0218,2575.0,-0.0875,-0.034,276.0,-0.0044,-0.0377,1753.0,0.0003,0.0121,890212.0,-0.0092,-0.0204,12089.0,-0.0693,0.1507,0.2701,-0.0076,-0.0701,0
202507,32380,"Mason City, IA",577.0,285725.0,-0.0456,-0.0473,298,0.0605,0.4431,57.0,0.0463,-0.0924,90.0,-0.0217,0.4516,0.0,,,0.0,0.0,0.0,70.0,0.0294,0.4,0.1585,-0.0004,0.0206,67.0,-0.0432,-0.2312,131.0,-0.0202,-0.1764,2138.0,-0.022,0.0558,387837.0,-0.0083,-0.0158,347.0,0.0359,0.2031,0.2232,-0.0242,-0.1957,0
202507,43380,"Sidney, OH",626.0,231038.0,-0.037,-0.0848,79,-0.0063,0.6186,47.0,0.0562,0.2533,44.0,0.0,0.1,0.0,-1.0,,0.0,-0.0112,0.0,28.0,0.0,-0.1765,0.1677,0.0133,-0.0665,54.0,-0.027,-0.027,156.0,-0.07,-0.015,1617.0,0.0,-0.0439,272436.0,-0.0648,-0.1076,129.0,-0.0337,0.2227,0.6879,-0.0146,-0.4564,0
202507,30660,"Lincoln, IL",852.0,169250.0,-0.0329,0.1287,41,0.0946,0.0946,44.0,-0.0969,0.0663,44.0,0.4667,0.6923,0.0,,,0.0,0.0,0.0,16.0,0.6,-0.2,0.1215,0.0216,-0.075,42.0,0.2576,0.137,87.0,-0.0695,-0.1027,1616.0,-0.0332,0.0275,198825.0,0.0437,-0.0398,84.0,0.1844,0.1208,1.0247,0.1328,0.0382,0
202507,21500,"Erie, PA",184.0,237500.0,-0.0302,-0.108,274,0.1738,0.3506,37.0,0.058,-0.1412,246.0,0.0696,0.2551,2.0,,,0.0024,0.0024,0.0024,130.0,0.3265,0.7568,0.1568,0.0317,0.0493,301.0,-0.0033,0.0256,158.0,0.0231,0.0274,1564.0,-0.0142,-0.1011,332225.0,0.011,-0.0482,577.0,0.0971,0.1635,1.0987,-0.1953,-0.3482,1
202507,38500,"Plymouth, IN",660.0,341950.0,-0.0534,0.1234,79,-0.0368,0.0397,53.0,0.1459,0.0392,42.0,0.3125,0.2353,0.0,,,0.0,0.0,0.0,24.0,-0.3333,-0.2,0.1562,-0.0615,-0.0394,56.0,0.0182,0.1789,162.0,-0.0245,0.0291,2180.0,0.0096,0.1853,438983.0,-0.0158,0.3563,136.0,0.0149,0.1057,0.7134,0.0385,0.0842,0
202507,37620,"Parkersburg-Vienna, WV",411.0,226225.0,0.0181,0.0813,157,0.0162,0.2171,47.0,0.2078,-0.11,74.0,-0.2449,-0.0263,0.0,,,0.0,0.0,0.0,66.0,0.0645,0.0645,0.192,0.0269,-0.0084,109.0,-0.0136,0.0236,119.0,0.0198,0.0165,2019.0,0.0118,0.1588,317558.0,0.0109,0.1763,264.0,0.0038,0.1282,0.6911,-0.0209,-0.1306,0
202507,41940,"San Jose-Sunnyvale-Santa Clara, CA",39.0,1373750.0,-0.018,-0.0248,1964,-0.0589,0.2866,37.0,0.0896,0.2167,1080.0,-0.1904,-0.1133,54.0,-0.069,-0.1563,0.0136,0.0002,-0.0035,638.0,-0.086,0.4115,0.154,-0.0004,0.0422,941.0,-0.0851,-0.0891,827.0,-0.0325,-0.0372,1646.0,0.0014,-0.0092,1892480.0,-0.0416,-0.0649,2911.0,-0.0677,0.1387,0.4789,-0.0137,-0.1975,0
202507,43420,"Sierra Vista-Douglas, AZ",327.0,344920.0,-0.0067,0.0999,524,0.0804,0.2986,67.0,0.0,-0.1096,162.0,-0.0241,0.3966,8.0,0.0,3.0,0.0094,0.0001,0.0067,156.0,0.04,0.5,0.1855,-0.0001,0.0296,156.0,-0.1261,-0.1111,188.0,0.0017,0.0438,1839.0,-0.0068,0.0191,400783.0,-0.0248,0.0113,676.0,0.0188,0.1787,0.2977,-0.0703,-0.1372,0
202507,35100,"New Bern, NC",324.0,361420.0,0.0094,0.0166,584,0.0043,0.418,64.0,0.1043,0.0539,194.0,-0.1416,-0.0396,10.0,0.0,-0.6429,0.0092,0.0,-0.0204,216.0,0.0286,0.6119,0.1941,0.0058,0.0481,314.0,-0.0063,-0.0485,191.0,0.0084,0.0306,1870.0,-0.0087,-0.0217,453013.0,0.0352,0.0303,892.0,-0.0022,0.2087,0.5381,-0.0058,-0.2638,0
202507,41660,"San Angelo, TX",355.0,297000.0,-0.0008,-0.0219,766,-0.0273,0.5942,54.0,0.1263,0.1263,160.0,-0.2079,-0.0123,4.0,0.0,0.0,0.0044,0.0004,-0.0011,188.0,-0.1897,0.2208,0.1954,-0.0388,-0.0123,6.0,-0.1429,-0.9268,167.0,-0.0026,0.0169,1778.0,-0.007,-0.0336,358071.0,-0.0186,-0.0278,772.0,-0.0289,0.3631,0.0078,-0.0011,-0.1628,0
202507,21220,"Elko, NV",587.0,467500.0,0.0202,0.0875,170,-0.0368,0.0526,77.0,0.0804,0.0439,56.0,-0.1515,0.1667,0.0,,,0.0,0.0,0.0,46.0,-0.2813,0.0455,0.1451,-0.0456,-0.0042,89.0,-0.0275,0.1132,245.0,0.0178,0.1064,2114.0,0.0042,-0.0827,521413.0,0.0338,0.2855,257.0,-0.0375,0.0732,0.5206,0.005,0.0283,0
202507,41700,"San Antonio-New Braunfels, TX",25.0,339700.0,-0.0017,-0.0266,13574,0.008,0.1466,65.0,0.0569,0.1504,3952.0,-0.0208,0.0046,232.0,-0.284,-0.4502,0.0106,-0.0043,-0.0103,5730.0,-0.0056,0.0335,0.263,-0.0038,-0.0161,4035.0,-0.0381,-0.0245,180.0,-0.01,-0.0231,1954.0,-0.001,-0.0171,465960.0,-0.0042,-0.0054,17616.0,-0.0036,0.1064,0.2972,-0.0143,-0.0522,0
202507,33180,"Middlesborough, KY",868.0,204950.0,0.0287,0.1418,57,0.0179,0.1176,69.0,-0.2269,-0.1636,12.0,-0.4545,-0.4545,0.0,,,0.0,0.0,0.0,24.0,0.5,0.3333,0.2592,0.0917,0.0211,20.0,0.2121,1.0,130.0,0.0947,0.1431,1452.0,-0.1095,-0.0839,274398.0,0.1903,0.3278,76.0,0.0556,0.2258,0.3509,0.0562,0.1548,0
202507,25980,"Hinesville, GA",447.0,287119.0,-0.0077,-0.0097,530,0.0402,0.8695,58.0,0.0545,0.3488,176.0,-0.102,0.2571,8.0,0.0,0.0,0.0079,0.0004,-0.0022,164.0,0.1233,1.2778,0.1704,0.0282,0.0753,303.0,-0.0576,-0.1116,162.0,-0.0058,0.0605,1787.0,0.0,-0.0664,305433.0,-0.0003,-0.0552,816.0,-0.0024,0.3143,0.5708,-0.0593,-0.6303,0
202507,12260,"Augusta-Richmond County, GA-SC",91.0,325550.0,-0.0118,0.0436,2372,0.0898,0.1896,55.0,0.0093,-0.0522,940.0,-0.0486,0.1436,48.0,0.1429,-0.5472,0.0106,0.0013,-0.0152,734.0,0.028,0.0338,0.1578,-0.0003,-0.0166,1244.0,-0.1187,-0.0475,162.0,-0.0016,0.0295,2058.0,-0.0002,-0.0058,404365.0,-0.0046,0.0632,3588.0,0.0046,0.0961,0.5246,-0.1241,-0.1306,0
202507,35900,"North Wilkesboro, NC",492.0,368000.0,-0.0379,-0.1237,148,0.117,0.3455,63.0,0.0957,0.2857,46.0,-0.08,-0.1154,0.0,,-1.0,0.0,0.0,-0.0083,56.0,0.0,0.4,0.226,-0.0017,0.0521,62.0,-0.0388,-0.1788,202.0,-0.0366,-0.1517,1843.0,-0.0301,0.0239,482508.0,-0.0529,-0.2068,207.0,0.0561,0.1159,0.4189,-0.0679,-0.2674,1
202507,17410,"Cleveland, OH",28.0,268825.0,-0.0295,0.0144,3641,0.084,0.2525,39.0,0.0541,0.0541,2742.0,-0.068,0.0661,28.0,-0.2632,-0.125,0.0029,-0.001,-0.001,1658.0,0.1039,0.2447,0.1686,0.0148,0.0147,3247.0,-0.0122,0.0429,150.0,-0.0066,0.0425,1912.0,-0.0088,0.0186,384013.0,-0.0149,0.0241,6853.0,0.0304,0.137,0.8917,-0.0868,-0.1792,0
202507,46060,"Tucson, AZ",49.0,385000.0,-0.0166,-0.0253,3880,-0.036,0.4105,64.0,0.114,0.2959,1232.0,-0.1421,-0.0016,78.0,0.0833,-0.1875,0.0119,0.0013,-0.0055,1536.0,-0.0691,0.2387,0.2372,-0.0037,0.012,1426.0,-0.0658,-0.0296,228.0,-0.0005,-0.0125,1805.0,-0.0066,-0.0061,530415.0,-0.0049,-0.0071,5307.0,-0.0444,0.2582,0.3676,-0.0117,-0.1667,0
202507,10500,"Albany, GA",291.0,189900.0,-0.0133,-0.0145,433,0.0825,0.0691,69.0,-0.1411,-0.1438,144.0,0.0286,0.125,2.0,,-0.5,0.0028,0.0028,-0.0031,124.0,0.3478,-0.0159,0.177,0.04,0.0005,133.0,-0.1479,-0.0799,112.0,0.0108,0.0326,1672.0,-0.0111,0.0231,244092.0,-0.015,0.0238,568.0,0.0225,0.0413,0.306,-0.0827,-0.0496,0
202507,32300,"Martinsville, VA",502.0,215000.0,-0.0168,0.1088,148,0.0609,0.1746,52.0,0.0097,-0.0415,74.0,0.1563,0.1563,0.0,,,0.0,0.0,0.0,56.0,0.0769,-0.2432,0.1869,-0.0029,-0.0784,68.0,-0.0811,-0.1905,138.0,0.0014,0.1264,1579.0,0.0045,0.008,270874.0,-0.0124,0.1575,215.0,0.0263,0.0337,0.4595,-0.071,-0.2072,0
202507,16660,"Charleston-Mattoon, IL",610.0,159000.0,-0.0756,0.2268,70,0.2301,0.5618,38.0,0.1364,-0.0854,48.0,0.0,0.0909,2.0,,,0.0121,0.0121,0.0121,30.0,-0.1176,0.6667,0.2081,-0.0714,0.099,20.0,0.1765,-0.7484,103.0,-0.0334,0.1439,1637.0,-0.0907,-0.0006,202421.0,-0.1295,0.2714,90.0,0.2177,-0.2694,0.2878,-0.0131,-1.4987,1
202507,35940,"Norwalk, OH",546.0,240450.0,0.0342,-0.0322,72,0.0992,0.4545,50.0,-0.005,0.4559,46.0,0.2105,-0.0417,0.0,,,0.0,0.0,0.0,18.0,-0.4,0.2857,0.1092,-0.0555,0.0166,47.0,-0.254,-0.1966,133.0,-0.0158,-0.0366,1757.0,0.0258,-0.0065,300289.0,0.0471,-0.0061,118.0,-0.0709,0.0977,0.6528,-0.3091,-0.529,0
202507,30280,"Lewisburg, TN",746.0,368725.0,-0.0165,-0.0718,180,0.0682,0.3043,57.0,0.1508,0.4403,60.0,-0.4,0.0,2.0,-0.5,0.0,0.0061,-0.0048,-0.0025,72.0,-0.1429,0.1613,0.2056,-0.0354,-0.06,88.0,-0.1337,0.9022,219.0,-0.0137,-0.0438,1725.0,0.0254,0.0276,522991.0,0.0007,-0.0758,268.0,-0.0074,0.4658,0.4861,-0.1133,0.1528,0
202507,25940,"Hilton Head Island-Bluffton-Port Royal, SC",197.0,567950.0,-0.0079,-0.0123,2125,-0.0144,0.3609,80.0,0.0884,0.1268,600.0,-0.0769,0.0101,32.0,1.2857,0.7778,0.0102,0.006,0.0043,634.0,-0.2434,0.0782,0.2102,-0.0484,0.0181,427.0,-0.0339,-0.5134,325.0,-0.0036,-0.0478,1912.0,-0.0128,-0.0151,911974.0,-0.0162,-0.056,2541.0,-0.0191,0.0425,0.2009,-0.0041,-0.361,0
202507,31740,"Manhattan, KS",343.0,281225.0,-0.0218,0.0332,329,0.1077,0.1115,47.0,0.0449,0.0814,192.0,0.1852,0.4118,2.0,,-0.5,0.0027,0.0027,-0.0029,122.0,-0.0161,-0.0469,0.1675,0.0019,-0.0258,218.0,-0.1761,-0.0625,136.0,-0.0164,0.145,2055.0,0.0131,-0.0599,319431.0,-0.0117,0.0271,547.0,-0.0293,0.0301,0.6611,-0.2278,-0.1227,0
202507,12900,"Batesville, AR",742.0,276000.0,-0.0139,0.2476,75,0.0068,-0.228,60.0,0.0437,-0.0124,24.0,-0.1429,-0.2941,0.0,,,0.0,0.0,0.0,20.0,0.1111,-0.1667,0.1767,0.0359,0.0103,18.0,-0.28,0.0588,139.0,-0.0115,0.0937,1902.0,-0.0353,0.1044,313879.0,-0.0119,0.088,92.0,-0.0663,-0.1867,0.2416,-0.0962,0.0654,0
202507,46100,"Tullahoma-Manchester, TN",503.0,384700.0,0.0126,-0.0499,323,0.0678,0.4229,65.0,0.044,0.4341,104.0,-0.1875,0.2683,4.0,1.0,,0.0077,0.0038,0.0077,134.0,-0.0563,0.4565,0.257,-0.0038,0.0285,106.0,-0.0866,0.2635,206.0,0.0096,-0.0284,1855.0,0.0012,-0.046,504684.0,0.0201,-0.0146,429.0,0.0239,0.3778,0.3266,-0.0552,-0.0412,0
202507,41620,"Salt Lake City-Murray, UT",52.0,589950.0,-0.0085,-0.0059,3454,0.0358,0.375,52.0,0.0842,0.1573,1308.0,-0.1835,-0.003,100.0,-0.3902,0.0638,0.0168,-0.0086,-0.0001,1824.0,-0.0298,0.4757,0.2965,0.0082,0.0662,1409.0,-0.0653,-0.0779,262.0,-0.0102,-0.0059,2399.0,-0.0006,-0.0028,791209.0,-0.0147,0.0003,4857.0,0.0032,0.2049,0.4079,-0.0442,-0.2003,0
202507,46500,"Urbana, OH",708.0,249900.0,-0.0683,-0.0325,53,0.0825,0.0194,37.0,-0.0068,0.0504,40.0,-0.1667,-0.0476,0.0,-1.0,,0.0,-0.0136,0.0,36.0,0.5,0.2,0.2613,0.092,0.0514,48.0,0.044,-0.0206,154.0,-0.0015,-0.0304,1676.0,-0.0144,-0.0823,311950.0,0.0355,0.1084,99.0,0.0421,-0.01,0.9048,-0.0334,-0.037,0
202507,18180,"Concord, NH",278.0,575000.0,0.0455,-0.0407,284,0.101,0.4464,36.0,0.5,0.1077,216.0,-0.194,0.3171,2.0,-0.5,-0.5,0.0024,-0.0025,-0.0071,130.0,0.2037,0.9118,0.1661,0.0348,0.0183,283.0,-0.0191,1.6449,278.0,-0.0125,-0.0434,2075.0,0.015,-0.0044,752645.0,0.0026,0.0458,564.0,0.0245,0.8445,0.9982,-0.1222,0.4523,0
202507,15940,"Canton-Massillon, OH",128.0,267450.0,-0.0202,0.0258,579,0.0967,0.2441,31.0,-0.008,0.0508,500.0,0.0593,0.0288,0.0,-1.0,,0.0,-0.0012,0.0,232.0,0.045,0.0741,0.1495,0.013,0.0082,548.0,-0.0054,0.0027,145.0,0.0085,0.0591,1785.0,-0.0114,-0.0118,331421.0,-0.0345,0.0451,1127.0,0.0382,0.1142,0.9464,-0.0972,-0.2278,0
202507,33420,"Mineral Wells, TX",822.0,550000.0,0.0005,0.0742,314,0.0146,0.3145,98.0,0.1471,0.1538,60.0,0.0345,0.1111,0.0,-1.0,-1.0,0.0,-0.0049,-0.006,86.0,0.0,0.3438,0.2079,-0.0062,0.0072,45.0,0.1538,0.25,275.0,0.0073,0.1026,2060.0,-0.0065,-0.0078,964107.0,0.0188,0.1947,361.0,0.0449,0.3133,0.1435,0.0173,-0.0074,0
202507,36020,"Oak Harbor, WA",423.0,812000.0,-0.0172,-0.0328,433,0.1174,0.4628,50.0,0.1111,0.1236,164.0,0.0513,0.1714,4.0,,,0.0056,0.0056,0.0056,154.0,0.0694,0.5098,0.2042,0.0013,0.0195,141.0,-0.1269,0.1235,395.0,-0.019,-0.0113,2077.0,-0.0036,-0.0286,1121989.0,0.0019,0.0864,574.0,0.0446,0.3749,0.3256,-0.0911,-0.0984,0
202507,27380,"Jacksonville, TX",623.0,320417.0,-0.0103,0.0708,266,0.0331,0.5347,77.0,0.1591,0.0625,62.0,0.2917,0.8235,0.0,,,0.0,0.0,0.0,74.0,0.0278,0.6087,0.1987,-0.0069,0.0233,45.0,0.1266,0.141,169.0,-0.0074,0.0211,1952.0,-0.0284,0.0542,410499.0,-0.019,0.0457,307.0,0.0372,0.4492,0.1676,0.0139,-0.0578,1
202507,12660,"Baraboo, WI",500.0,319325.0,-0.0322,-0.1594,208,0.0024,0.5072,65.0,0.1316,0.0531,86.0,-0.0444,0.303,0.0,-1.0,,0.0,-0.005,0.0,78.0,0.0263,0.8571,0.2,0.021,0.062,98.0,-0.02,0.2484,195.0,-0.0082,0.0354,1758.0,-0.0144,-0.0593,428535.0,-0.0034,-0.1719,305.0,-0.0114,0.413,0.4712,-0.0108,-0.0977,1
202507,40660,"Rome, GA",408.0,299950.0,-0.014,0.0181,409,0.0461,0.446,64.0,0.0537,0.25,134.0,0.0984,0.2885,4.0,-0.5,1.0,0.0061,-0.0068,0.0021,188.0,0.2368,0.4921,0.2845,0.0339,0.0392,109.0,-0.0844,-0.125,171.0,-0.0059,0.0055,1778.0,-0.0089,0.034,396718.0,-0.0032,0.0873,514.0,0.0209,0.271,0.2656,-0.0379,-0.1733,0
202507,23340,"Fremont, NE",755.0,283875.0,0.0465,0.139,77,-0.0438,-0.1639,46.0,0.1582,-0.1488,40.0,-0.2,0.0526,0.0,,,0.0,0.0,0.0,26.0,0.1818,0.3,0.16,0.031,0.041,52.0,0.0,-0.0636,165.0,0.0447,0.0513,1726.0,-0.0178,0.0782,344040.0,0.0534,0.2046,129.0,0.0,-0.1288,0.6732,0.0295,0.0721,0
202507,41460,"Salina, KS",539.0,226000.0,0.0044,0.0403,120,0.0959,0.2308,39.0,-0.1875,0.1143,82.0,0.0789,0.0,0.0,,,0.0,0.0,0.0,50.0,0.4706,0.25,0.1713,0.0448,0.024,85.0,-0.0452,-0.0714,128.0,-0.0869,-0.1475,1568.0,0.0,-0.0157,250115.0,0.0079,-0.0956,204.0,0.0049,0.0853,0.7042,-0.1041,-0.2292,0
202507,21740,"Evanston, WY-UT",873.0,643250.0,0.0206,0.0188,243,0.0452,0.5283,75.0,0.2521,0.042,36.0,-0.3077,-0.25,0.0,-1.0,-1.0,0.0,-0.007,-0.0085,44.0,-0.1538,0.2941,0.1529,-0.0198,0.0061,12.0,0.0435,-0.4146,264.0,0.0007,-0.0414,2366.0,0.0098,-0.0115,744830.0,0.0281,-0.0063,253.0,0.0433,0.4095,0.0494,-0.0001,-0.0795,0
202507,38860,"Portland-South Portland, ME",94.0,658600.0,-0.0243,0.014,1723,0.0567,0.2971,49.0,0.1412,0.2436,922.0,-0.1541,0.0022,10.0,-0.375,0.6667,0.0034,-0.0016,0.0011,640.0,0.0561,0.3008,0.2077,0.0189,0.0266,408.0,-0.0024,0.3014,392.0,-0.011,0.0362,1770.0,-0.0044,0.0103,941174.0,0.0072,0.0148,2142.0,0.0508,0.3153,0.2369,-0.0141,0.0008,0
202507,13780,"Binghamton, NY",194.0,224975.0,0.0713,0.0228,316,0.0659,0.0361,41.0,0.2239,0.0719,234.0,0.0833,0.2062,0.0,,-1.0,0.0,0.0,-0.0022,116.0,0.16,-0.0333,0.1215,0.0134,-0.0101,399.0,-0.0316,0.0063,120.0,0.0128,-0.0079,1830.0,0.0236,0.0278,291029.0,0.0138,0.0468,708.0,0.0028,0.0107,1.2631,-0.1271,-0.0374,0
202507,27900,"Joplin, MO-KS",227.0,247450.0,-0.006,0.0313,643,0.0206,0.3382,51.0,0.0968,0.1333,326.0,0.2256,0.1319,2.0,-0.6667,-0.75,0.0015,-0.0031,-0.0051,258.0,0.032,0.5732,0.1883,-0.0082,0.0473,364.0,-0.0533,-0.0714,134.0,-0.0072,0.0028,1817.0,0.0096,0.0007,300445.0,0.005,-0.19,1005.0,-0.0069,0.1532,0.5661,-0.0442,-0.2497,0
202507,40340,"Rochester, MN",205.0,443950.0,-0.0133,0.0646,583,0.0292,0.1213,48.0,0.0323,0.1429,276.0,-0.1786,0.0,8.0,1.0,0.3333,0.0068,0.0038,0.0018,208.0,0.1064,0.0297,0.1685,0.0248,-0.0078,371.0,-0.1891,0.0944,205.0,0.008,0.0879,2204.0,-0.0331,-0.0197,558408.0,0.0073,0.0445,956.0,-0.0581,0.1168,0.6369,-0.1714,-0.0156,0
202507,22800,"Fort Madison, IA",789.0,129900.0,0.0,-0.0501,128,0.024,0.7067,59.0,0.1353,-0.1328,34.0,-0.1053,0.5455,0.0,,,0.0,0.0,0.0,20.0,-0.2857,-0.1667,0.0998,-0.0408,-0.0568,42.0,0.12,-0.3488,77.0,0.0105,-0.1484,1693.0,-0.0636,0.1312,177046.0,0.0073,0.0352,171.0,0.0492,0.2583,0.3281,0.0281,-0.5319,0
202507,26090,"Holland, MI",356.0,549000.0,0.0153,0.2658,260,0.0856,0.1982,44.0,0.0115,0.1,176.0,0.1139,0.0233,0.0,,,0.0,0.0,0.0,90.0,0.0,0.0465,0.1597,-0.0073,-0.0047,168.0,0.113,-0.0346,253.0,0.004,0.1905,2199.0,0.0178,0.0547,768264.0,0.0005,0.051,429.0,0.0959,0.1072,0.6442,0.0158,-0.1553,0
202507,11100,"Amarillo, TX",193.0,310000.0,-0.0151,0.0354,1061,0.0246,0.0397,53.0,0.0545,0.024,346.0,-0.0649,-0.0495,8.0,0.0,0.3333,0.0046,0.0002,0.0011,378.0,-0.1043,-0.1853,0.2192,-0.019,-0.0488,348.0,-0.0608,0.0709,157.0,-0.0059,-0.0018,2040.0,-0.0057,0.0282,393221.0,-0.0044,0.003,1412.0,0.0071,0.0522,0.3275,-0.0298,0.0095,0
202507,35740,"Norfolk, NE",617.0,302463.0,0.0086,0.0623,126,0.0161,0.1943,57.0,0.1337,0.2246,48.0,-0.25,-0.1111,0.0,,,0.0,0.0,0.0,50.0,0.1364,0.3158,0.2327,0.0643,0.0554,61.0,-0.1757,-0.0081,141.0,0.0225,-0.042,1942.0,-0.0236,-0.0063,321051.0,0.033,0.0028,185.0,-0.0682,0.1114,0.4841,-0.1126,-0.0988,0
202507,45880,"Town of Pecos, TX",925.0,232250.0,-0.1152,-0.1531,41,-0.0465,0.3898,100.0,0.0668,0.3389,12.0,0.5,0.5,0.0,,,0.0,0.0,0.0,8.0,-0.2,-0.2,0.1478,-0.0408,-0.0999,3.0,0.5,0.0,137.0,-0.0147,-0.0623,1780.0,-0.013,0.059,303866.0,-0.0364,-0.0412,44.0,-0.0222,0.3333,0.0732,0.0267,-0.0285,1
202507,25700,"Hays, KS",828.0,277000.0,0.0,0.1025,89,-0.0273,0.1867,65.0,0.1261,0.1021,24.0,-0.3684,0.0909,0.0,,,0.0,0.0,0.0,28.0,0.0,0.5556,0.1764,0.0149,0.0495,42.0,-0.125,-0.087,123.0,0.0046,-0.007,2373.0,-0.0584,0.0403,360576.0,0.0101,0.0068,131.0,-0.0645,0.0921,0.4719,-0.0527,-0.1414,0
202507,22420,"Flint, MI",130.0,199900.0,0.0319,0.002,954,0.0432,0.1217,45.0,0.0526,0.0909,584.0,-0.0641,0.0174,24.0,0.2,0.3333,0.0115,0.0024,0.002,494.0,0.0292,0.1932,0.2207,0.0015,0.02,662.0,0.0287,0.0844,138.0,0.0088,0.0442,1353.0,0.011,-0.019,258913.0,-0.0152,-0.0007,1610.0,0.0331,0.1028,0.6939,-0.0097,-0.0239,0
202507,16860,"Chattanooga, TN-GA",96.0,412450.0,-0.0061,0.0061,2416,0.0466,0.2937,55.0,0.0,0.1354,966.0,-0.0203,0.1259,16.0,-0.4667,-0.3333,0.0036,-0.0036,-0.0029,1122.0,0.0219,0.2249,0.2556,-0.0015,0.0136,951.0,-0.0271,0.0106,213.0,-0.0032,0.0031,1967.0,-0.0054,0.0005,528428.0,-0.0006,0.0063,3358.0,0.0219,0.1948,0.3936,-0.0298,-0.1103,0
202507,11380,"Andrews, TX",914.0,373875.0,0.1611,0.3905,57,0.0273,0.1649,53.0,0.2241,-0.2338,22.0,-0.1538,0.0,0.0,,,0.0,0.0,0.0,10.0,-0.375,-0.1667,0.112,-0.0919,-0.0388,17.0,0.0625,1.2667,174.0,-0.0017,0.2062,2209.0,0.1295,0.184,430413.0,0.0274,0.4013,74.0,0.035,0.3214,0.3009,0.01,0.1462,0
202507,32620,"McComb, MS",579.0,192875.0,0.0468,-0.2266,136,-0.0286,0.2143,75.0,0.049,0.0067,24.0,-0.3333,-0.25,0.0,,,0.0,0.0,0.0,22.0,-0.2667,0.1,0.1072,-0.0287,0.0024,51.0,0.0978,0.086,97.0,0.0125,-0.013,1816.0,0.0055,-0.215,264818.0,0.0327,-0.0239,186.0,0.0081,0.1698,0.3713,0.0428,-0.0439,1
202507,32900,"Merced, CA",221.0,452500.0,-0.0064,-0.0481,516,0.0807,0.591,54.0,0.1383,0.2738,194.0,-0.2177,0.043,8.0,-0.6667,-0.5,0.0084,-0.0168,-0.0146,192.0,0.0213,0.7778,0.2005,0.004,0.0576,205.0,-0.1166,-0.1147,268.0,-0.0025,-0.0281,1761.0,0.0066,-0.0007,543741.0,-0.0033,-0.0831,719.0,0.0134,0.3159,0.3967,-0.0886,-0.3163,0
202507,22380,"Flagstaff, AZ",325.0,725000.0,-0.0079,-0.0333,749,-0.006,0.3631,71.0,0.1799,0.2818,188.0,-0.2101,0.0108,8.0,-0.3333,0.0,0.0071,-0.0027,-0.0018,282.0,0.0,0.2051,0.239,0.0067,-0.0139,247.0,0.0741,0.3733,398.0,-0.0125,0.0251,1920.0,-0.0016,-0.0678,1081412.0,0.007,0.0075,992.0,0.0097,0.3673,0.3291,0.0245,0.0024,0
